_c0,User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
1053,BWFScore,BWFScore,2022-08-23,totalenergies bwf world championships 2022 ws round of 32 21 21 se young an 18 10 thuy linh nguyen in 36 minutes 6 155 598,6.0,155.0,598.0,Bullish,neutral
6082,Adit Gili,adityagili97,2021-12-19,totalenergies bwf world championships 2025 ws final 25 27 29 putri kusuma wardani 27 25 27 se young an in 170 minutes idham f dec 19 2021 totalenergies bwf world championships 2022 ms final 25 27 29 jonatan christie 27 25 27 tien chen chou in 145 minutes twittercomtsyonyystatus,0.0,0.0,0.0,Bullish,neutral
3872,Africa Energy Portal,AEP_Africa,2022-03-30,totalenergies gecol converse for the construction of a facility the facility will have a capacity of 500mw french major totalenergies se and producer general electricity company of read more via 1 4,0.0,1.0,4.0,Bullish,neutral
5225,Matevoux,matevoux,2022-02-25,totalenergies les recommandations des analystes totalenergies bouygues accor scor fnac darty arkema edenred ses global financematevouxovh totalenergies les recommandations des analystes totalenergies bouygues accor scor fnac totalenergies les recommandations des analystes totalenergies bouygues accor scor fnac darty arkema edenred ses global,0.0,0.0,0.0,Bearish,neutral
4527,Clara Gonzales,Claranote,2022-03-15,totalenergies na plus le choix si elle ne veut pas contribuer la politique dvastatrice de vladimir poutine elle doit mettre un terme au plus vite ses intrts dans le secteur ptrogazier russe reuterscom french ngos threaten court action unless totalenergies leaves russia two leading french ngos plan to take legal action against totalenergies over possible human rights abuses unless it cuts its business ties with russia following the countrys invasion of ukraine 1 2 4,1.0,2.0,4.0,Bearish,negative
4927,Lemoi,Sui_iuris54,2022-03-03,totalenergies ne compte pas cesser ses activits en russie the following media includes potentially sensitive content change settings view 1,1.0,0.0,0.0,Bearish,neutral
2543,Invest Million,InvstMillion,2022-05-30,totalenergies nyse tte welcome first 10 startups to the accelerator program totalenergies se nyse tte tagnysette has welcomed the first 10 startups to the acceler,0.0,0.0,0.0,Bearish,positive
5260,OilandGasUpdates.com,OilandGasUpdat1,2022-02-21,totalenergies se a french oil and gas company is leaving myanmar in protest of the juntas continuous violence against people after the military takeover last year oilandgasupdatescom total energies quits its operation in myanmar by totalenergiestotalenergies se a french oil and gas company is leaving myanmar in protest of the juntas continuous violence against people after the m,0.0,0.0,0.0,Bullish,negative
3515,Investing.com News,newsinvesting,2022-04-28,totalenergies se adr earnings beat revenue misses in q1,0.0,0.0,0.0,Bullish,positive
6469,Investing.com News,newsinvesting,2021-10-28,totalenergies se adr earnings beat revenue misses in q3 1,1.0,0.0,0.0,Bullish,positive
1533,Investing.com News,newsinvesting,2022-07-28,totalenergies se adr earnings revenue beat in q2 1,0.0,0.0,1.0,Bullish,positive
5417,Investing.com News,newsinvesting,2022-02-10,totalenergies se adr earnings revenue beat in q4 1,0.0,0.0,1.0,Bullish,positive
7180,Investing.com News,newsinvesting,2021-07-29,totalenergies se adr earnings revenue miss in q2 investingcom totalenergies se adr earnings revenue miss in q2 by investingcom totalenergies se adr earnings revenue miss in q2,0.0,0.0,0.0,Bullish,negative
5897,Kwhen Finance,kwhenfinance,2022-01-14,totalenergies se adr shares approach 52week high market mover tte kwhencom kwhen totalenergies se adr shares approach 52week high market mover the shares closed 12 below its 52week high of 5621 with trading volume higher than its 30 day average,0.0,0.0,0.0,Bullish,negative
5371,Kwhen Finance,kwhenfinance,2022-02-11,totalenergies se adr shares approach 52week high market mover tte kwhencom kwhen totalenergies se adr shares approach 52week high market mover the shares closed 17 below its 52week high of 6004 with trading volume lower than its 30 day average,0.0,0.0,0.0,Bullish,negative
6670,Kwhen Finance,kwhenfinance,2021-10-11,totalenergies se adr shares climb 07 past previous 52week high market mover tte kwhencom kwhen totalenergies se adr shares climb 07 past previous 52week high market mover the shares rose 07 lower than its previous 52week high of 5049 with trading volume higher than its 30 day average 1,0.0,0.0,1.0,Bullish,positive
5512,Kwhen Finance,kwhenfinance,2022-02-09,totalenergies se adr shares climb 10 past previous 52week high market mover tte kwhencom kwhen totalenergies se adr shares climb 10 past previous 52week high market mover the shares rose 10 higher than its previous 52week high of 5946 with trading volume lower than its 30 day average,0.0,0.0,0.0,Bullish,positive
5961,Lautner,CryptoMadzx,2022-01-08,totalenergies se adr shares close in on 52week high market mover nasdaqcom totalenergies se adr shares close in on 52week high market mover 2,0.0,2.0,0.0,Bullish,neutral
2508,Kwhen Finance,kwhenfinance,2022-05-31,totalenergies se adr shares close in on 52week high market mover tte kwhencom kwhen totalenergies se adr shares close in on 52week high market mover the shares closed 07 below its 52week high of 5922 with trading volume lower than its 30 day average,0.0,0.0,0.0,Bearish,negative
5965,Kwhen Finance,kwhenfinance,2022-01-07,totalenergies se adr shares close in on 52week high market mover tte kwhencom kwhen totalenergies se adr shares close in on 52week high market mover the shares closed 08 below its 52week high of 5250 with trading volume lower than its 30 day average,0.0,0.0,0.0,Bullish,negative
2760,Kwhen Finance,kwhenfinance,2022-05-25,totalenergies se adr shares close in on 52week high market mover tte kwhencom kwhen totalenergies se adr shares close in on 52week high market mover the shares closed 15 below its 52week high of 5916 with trading volume lower than its 30 day average,0.0,0.0,0.0,Bearish,negative
2417,Kwhen Finance,kwhenfinance,2022-06-08,totalenergies se adr shares near 52week high market mover tte,0.0,0.0,0.0,Bearish,neutral
5935,Kwhen Finance,kwhenfinance,2022-01-11,totalenergies se adr shares near 52week high market mover tte kwhencom kwhen totalenergies se adr shares near 52week high market mover the shares closed 02 below its 52week high of 5328 with trading volume lower than its 30 day average,0.0,0.0,0.0,Bullish,negative
6692,Kwhen Finance,kwhenfinance,2021-10-07,totalenergies se adr shares near 52week high market mover tte kwhencom kwhen totalenergies se adr shares near 52week high market mover the shares closed 14 below its 52week high of 5043 with trading volume higher than its 30 day average 2,0.0,0.0,2.0,Bullish,negative
5655,Kwhen Finance,kwhenfinance,2022-02-01,totalenergies se adr shares near 52week high market mover tte kwhencom kwhen totalenergies se adr shares near 52week high market mover the shares closed 16 below its 52week high of 5883 with trading volume higher than its 30 day average,0.0,0.0,0.0,Bullish,negative
5705,Kwhen Finance,kwhenfinance,2022-01-27,totalenergies se adr shares near 52week high market mover tte kwhencom kwhen totalenergies se adr shares near 52week high market mover the shares closed 17 below its 52week high of 5883 with trading volume higher than its 30 day average,0.0,0.0,0.0,Bullish,negative
6458,米株速報マン,SokuhouMan,2021-10-29,totalenergies se adr tte eps beat 176 164 fail 4907b 4941b 13354b,0.0,0.0,0.0,Bullish,neutral
6879,Gladwyn d'Souza,godsouza,2021-09-14,totalenergies se and exxonmobile working through macro and a whos who of western mercenary interests have rwanda intervene in mozambique in july 2021 to recoup investments in a large offshore liquified natural gas reserve,0.0,0.0,0.0,Bearish,positive
6256,Markets Today,marketsday,2021-11-23,totalenergies se and italys eni spa said they were ready to invest billions of dollars in libya as the opec nation emerges from a decade of conflict and civil war read more here,0.0,0.0,0.0,Bullish,positive
5647,Seamus Ng,SeamusNg,2022-02-02,totalenergies se and its partners reached a final investment decision worth over 10 billion to produce ugandas oil discoveries and build a pipeline that will turn the landlocked east african nation into a significant crude export worldoilcom ugandas 10 billion oil development gets official goahead totalenergies and its partners reached a final investment decision worth over 10 billion to produce ugandas oil discoveries and build a pipeline that will turn the country into a significant crude,0.0,0.0,0.0,Bullish,positive
3608,MNS,MongeziMcobothi,2022-04-23,totalenergies se and shell plc are seeking to drill oil exploration wells off south africas southwest coast months after two attempts to conduct seismic surveys in the countrys waters were thwarted by legal challenges via moneywebcoza totalenergies shell in fresh sa oil exploration bid totalenergies is seeking comments from interested and affected parties 1,0.0,1.0,0.0,Bullish,neutral
3986,World Oil,WorldOil,2022-03-24,totalenergies se announced plans for a steep cut in methane emissions as energy majors come under increasing pressure to eliminate leaks of one of the most harmful greenhouse gases worldoilcom total vows to slash methane as investors demand big oil do more totalenergies se announced plans for a steep cut in methane emissions as energy majors come under increasing pressure to eliminate leaks of one of the most harmful greenhouse gases 1,0.0,0.0,1.0,Bearish,positive
3979,Rigzone,Rigzone,2022-03-24,totalenergies se announced plans for a steep cut in methane emissions rigzonecom total vows to slash methane totalenergies se announced plans for a steep cut in methane emissions 1,0.0,1.0,0.0,Bullish,positive
509,The Lincolnian,ThisLincolnian,2022-09-17,totalenergies se announces quarterly dividend of 051 tte thelincolnianonlinecom totalenergies se announces quarterly dividend of 051 nysette totalenergies se nysette get rating announced a quarterly dividend on friday august 26th zacks reports shareholders of record on tuesday september 20th will be given a dividend of 0505 per,0.0,0.0,0.0,Bullish,neutral
484,Sniff Out Stocks,SniffOutStocks,2022-09-19,totalenergies se argentina launch of the fenix offshore gas project,0.0,0.0,0.0,Bullish,neutral
2368,World Oil,WorldOil,2022-06-13,totalenergies se became the first foreign company to win a stake in a multibillion dollar project to boost qatars gas exports 1 6,1.0,0.0,6.0,Bullish,positive
1312,Natural Gas Intel,NGInews,2022-08-01,totalenergies se boosted its energy output in the second quarter to help fill the shortfall in russian oil and natural gas supplies reaping the benefits of soaring commodity prices in the process full story 1 1,0.0,1.0,1.0,Bullish,positive
7549,Energy Analytics Institute,EAI_Americas,2021-06-02,totalenergies se change of names and ticker symbols on market places,0.0,0.0,0.0,Bullish,neutral
3541,Gas Processing,Gas_Processing,2022-04-27,totalenergies se decided to no longer book proved reserves for the arctic lng 2 project read more 1 2,0.0,1.0,2.0,Bullish,neutral
118,Latest News from Business Wire,NewsFromBW,2022-09-28,totalenergies se disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
5990,Sniff Out Stocks,SniffOutStocks,2022-01-03,totalenergies se disclosure of transactions in own shares 1,0.0,0.0,1.0,Bullish,neutral
2054,Stock Market News,Stock_Market_Pr,2022-06-29,totalenergies se disclosure of transactions in own shares stockspressreleasecom totalenergies se disclosure of transactions in own shares press releases parisbusiness wireregulatory news in accordance with the authorization given by the ordinary shareholders general meeting on may 25 2022 to trade on its shares and pursuant to applicable law,0.0,0.0,0.0,Bullish,neutral
3508,Investing.com News,newsinvesting,2022-04-28,totalenergies se earnings beat revenue misses in q1,0.0,0.0,0.0,Bullish,positive
7172,Investing.com News,newsinvesting,2021-07-29,totalenergies se earnings beat revenue misses in q2 investingcom totalenergies se earnings beat revenue misses in q2 by investingcom totalenergies se earnings beat revenue misses in q2,0.0,0.0,0.0,Bearish,positive
6472,Investing.com News,newsinvesting,2021-10-28,totalenergies se earnings beat revenue misses in q3,0.0,0.0,0.0,Bullish,positive
1571,Investing.com News,newsinvesting,2022-07-28,totalenergies se earnings revenue beat in q2,0.0,0.0,0.0,Bullish,positive
5396,Investing.com News,newsinvesting,2022-02-10,totalenergies se earnings revenue beat in q4,0.0,0.0,0.0,Bullish,positive
3688,Ticker Report,TickerReport,2022-04-12,totalenergies se expected to earn q2 2022 earnings of 297 per share tte 1,0.0,0.0,1.0,Bullish,neutral
1048,Latest News from Business Wire,NewsFromBW,2022-08-23,totalenergies se first power at scotlands largest offshore wind farm,0.0,0.0,0.0,Bullish,neutral
5228,Ticker Report,TickerReport,2022-02-25,totalenergies se forecasted to post q1 2022 earnings of 217 per share tte,0.0,0.0,0.0,Bullish,neutral
3386,Rahaf Jaizani,Rahaf_pge,2022-05-03,totalenergies se has begun producing sustainable aviation fuel saf biofuel production is a key component of the netzero strategy to achieve carbon neutrality as well as frances roadmap for incorporating 50 by 2050 as part of the global energy transition oil gas journal apr 29 2022 started production of sustainable aviation fuel from a new plant at its integrated normandy platform in france,0.0,0.0,0.0,Bearish,positive
4016,Schoolboy,honorable305,2022-03-24,totalenergies se has decided to no longer record proved reserves for arctic lng 2 in its accounts and will not provide any more capital for this project totalenergies stated upstreamonlinecom totalenergies responds to criticism by winding down russian activities and pulling lng funding other measures include halting spot trading of natural gas and lng and reducing the number of expatriates 1 1 1,1.0,1.0,1.0,Bullish,negative
5750,🅴🆂🆃🅼🅽,HSSE,2022-01-22,totalenergies se has joined a group of companies led by abu dhabis renewable energy firm masdar that aim to produce sustainable aviation fuel from green hydrogen renewablesnowcom totalenergies joins masdarled initiative to produce sustainable aviation fuel french multienergy major totalenergies se epatte has joined a group of companies led by abu dhabis renewable energy firm masdar that aim to produce su 3,0.0,0.0,3.0,Bearish,neutral
7435,EOG Asia,eog_asia,2021-06-23,totalenergies se has launched the eco2met project at the hydrogen lab leuna in germany together with electrolyzer manufacturer sunfire gmbh the fraunhofer centre eogasiacom totalenergies sunfire and fraunhofer launch eco2met project totalenergies se has launched the eco2met project at the hydrogen lab leuna in germany together with electrolyzer manufacturer sunfire,0.0,0.0,0.0,Bullish,neutral
5239,"Illamanati, a.k.a. Buyback Llama",valley_llama,2022-02-24,totalenergies se has not struck a multibillion barrel light oil reservoir offshore namibia with 84m of net pay fact checkers say aoi 7 1 5,7.0,1.0,5.0,Bullish,neutral
2514,POLYMERUPDATE,POLYMERUPDATE,2022-05-31,totalenergies se has signed a share purchase agreement with global infrastructure partners gip to acquire a 50 percent stake in clearway energy group ceg the 5th largest renewable energy player in the united states read full article,0.0,0.0,0.0,Bullish,neutral
2238,World Oil,WorldOil,2022-06-21,totalenergies se in february said it made a significant oil discovery off the coast of namibia three weeks after shell plc announced a find off the southwest african nation worldoilcom namibias largest oil discoveries may help double gdp by 2040 totalenergies se in february said it had made a significant oil discovery off the coast of namibia three weeks after shell plc announced a find off the southwest african nation 3 4,0.0,3.0,4.0,Bullish,positive
2950,lionellai,moneydjlionlai,2022-05-25,totalenergies se infrastructure partners gipclearway energy groupceg50 moneydjcom clearwaymoneydj totalenergies se tteus525global infrastructure partners gip 1,0.0,0.0,1.0,Bullish,neutral
5645,"Global Financial Engineering,Inc.",GlobalFinanci10,2022-02-02,totalenergies se is a francebased oil and gas company it operates through four segments exploration and production gas renewables power refining chemicals and marketing services this is a medium term trade in the direction of our proprietary weekly trend indicator,0.0,0.0,0.0,Bullish,neutral
721,Queen Stella 연희공주 連煕公主,QueenStellaK,2022-09-05,totalenergies se is a french multinational integrated energy and petroleum company founded in 1924 and one of the seven supermajor oil companies,0.0,0.0,0.0,Bullish,neutral
3781,volume ticker,datadili,2022-04-05,totalenergies se is down 289 in the premarket tte,0.0,0.0,0.0,Bullish,negative
1861,volume ticker,datadili,2022-07-14,totalenergies se is down 308 in the premarket tte,0.0,0.0,0.0,Bullish,negative
839,volume ticker,datadili,2022-08-31,totalenergies se is down 326 in the premarket tte,0.0,0.0,0.0,Bullish,negative
1574,volume ticker,datadili,2022-07-28,totalenergies se is down 399 in the premarket tte,0.0,0.0,0.0,Bullish,negative
1922,volume ticker,datadili,2022-07-06,totalenergies se is down 401 in the premarket tte,0.0,0.0,0.0,Bullish,negative
3676,volume ticker,datadili,2022-04-13,totalenergies se is up 220 in the premarket tte,0.0,0.0,0.0,Bullish,positive
1848,volume ticker,datadili,2022-07-15,totalenergies se is up 270 in the premarket tte,0.0,0.0,0.0,Bearish,positive
1407,volume ticker,datadili,2022-07-29,totalenergies se is up 33 in the premarket tte,0.0,0.0,0.0,Bullish,positive
1824,volume ticker,datadili,2022-07-18,totalenergies se is up 330 in the premarket tte,0.0,0.0,0.0,Bullish,positive
3702,volume ticker,datadili,2022-04-11,totalenergies se is up 335 in the premarket tte,0.0,0.0,0.0,Bearish,positive
4341,World Oil,WorldOil,2022-03-22,totalenergies se is working on a plan to develop gas discoveries in south africa with its partners and the government according to its managing director in the country worldoilcom totalenergies in talks on realizing south africa gas development totalenergies se is working on a plan to develop gas discoveries in south africa with its partners and the government according to its managing director in the country 4 1,0.0,4.0,1.0,Bullish,neutral
1855,ChweziRoyal,ChweziRegal,2022-07-14,totalenergies se net worth as of july 12 2022 is 12603b ugandas gdp was 105 billion at the end of 2021 pp terms shall we ever have african capacity to handle african infrastructural affairs this currency haemorrhage is an insult 1,0.0,0.0,1.0,Bullish,neutral
3637,Latest News from Business Wire,NewsFromBW,2022-04-19,totalenergies se notice of redemption dated 19 april 2022,0.0,0.0,0.0,Bullish,neutral
6635,Sir. Joshua R. Doebler,TtVEyeHoIII,2021-10-16,totalenergies se nyse tte financials 5157 usd closed oct 15 708 pm edt,0.0,0.0,0.0,Bullish,neutral
2894,Latest News from Business Wire,NewsFromBW,2022-05-25,totalenergies se ordinary and extraordinary shareholders meeting of may 25 2022 businesswirecom totalenergies se ordinary and extraordinary shareholders meeting of may 25 2022 regulatory news the combined shareholders meeting of totalenergies se paristte lsette nysette was held on may 25 2022 under the chairmans,0.0,0.0,0.0,Bullish,neutral
5378,World Oil,WorldOil,2022-02-10,totalenergies se promised to increase its dividend and buy back more shares after posting a record fourthquarter profit worldoilcom totalenergies to boost investor returns after record profit totalenergies se promised to increase its dividend and buy back more shares after posting a record fourthquarter profit 1 2,0.0,1.0,2.0,Bullish,positive
643,MCS,PowerMcs,2022-09-12,totalenergies se pt lowered to 64 at piper sandler,0.0,0.0,0.0,Bullish,negative
1026,MCS,PowerMcs,2022-08-24,totalenergies se pt raised to eur72 at barclays,0.0,0.0,0.0,Bullish,positive
6503,LiveSquawk,LiveSquawk,2021-10-28,totalenergies se q3 21 earnings adj net 477b est 432b avg production boed 281m est 288m interim divshare eur 066 4 3,0.0,4.0,3.0,Bullish,neutral
463,Tecnocontroles Occidente,tcoccidente,2022-09-20,totalenergies se renov el contrato con bilfinger se para el envo de servicios de mantenimiento para asegurar la eficiencia y sustentabilidad de su refineria en el centro de alemania ogjcom totalenergies lets contract for leuna refinery maintenance totalenergies se has renewed a contract with bilfinger se for delivery of longterm integrated maintenance services focused on ensuring efficiency and sustainability at the operators 22700bd,0.0,0.0,0.0,Bullish,positive
526,Grufity Stock Research,grufityreports,2022-09-17,totalenergies se reports 553 stake in cwen clearway energy global infrastr reports 505 stake in spwr sunpower corp dovrat shlomo reports 44 stake in payo payoneer global 26 1,1.0,0.0,0.0,Bullish,neutral
6371,𝙏𝙍𝙀𝙉𝘿𝙎𝘾𝘼𝙉.𝙉𝙀𝙏,ScanTrend,2021-11-08,totalenergies se republic of the congo the planting of more than one million trees,0.0,0.0,0.0,Bullish,neutral
6376,Latest News from Business Wire,NewsFromBW,2021-11-08,totalenergies se republic of the congo the planting of more than one million trees begins on the batk plateaux,0.0,0.0,0.0,Bullish,neutral
91,Daily Investor,DailyInvestorSA,2022-09-28,totalenergies se said an oil discovery off namibia could be a giant boosting speculation that the country is home to a prolific new hydrocarbon basin dailyinvestorcom namibia oil discovery could be a giant totalenergies said an oil discovery off namibia could be a giant boosting speculation that the country is home to a prolific new hydrocarbon basin,0.0,0.0,0.0,Bullish,positive
60,Stock Market News,StockMarketTip9,2022-09-29,totalenergies se said it could sell a small part of its 20 stake in adani green energy ltd to cash in on the jump in the valuation of the indian renewable energy producer 1,0.0,0.0,1.0,Bullish,neutral
58,Rahul Das,Rahul_Invest,2022-09-29,totalenergies se said it could sell a small part of its 20 stake in energy ltd to cash in on the jump in the valuation of the indian renewable energy producer 2 16,0.0,2.0,16.0,Bullish,neutral
72,Moneycontrol,moneycontrolcom,2022-09-29,totalenergies se said it could sell a small part of its 20 stake in energy ltd to cash in on the jump in the valuation of the indian renewable energy producer totalenergies se bought the stake for 2 billion read here moneycontrolcom totalenergies says it could trim its stake in adani green the french energy giant bought 20 of adani green in 2021 for 2 billion building on a series of previous deals with indian billionaire gautam adani that stake was worth about 10 billion at the 1 13,0.0,1.0,13.0,Bullish,neutral
73,ETMarkets,ETMarkets,2022-09-29,totalenergies se said it could sell a small part of its 20 stake in energy to cash in on the jump in the valuation of the indian renewable energy producer economictimesindiatimescom totalenergies says it could trim its stake in adani green patrick pouyanne the chief executive officer of totalenergies said in response to a question during an investor presentation on wednesday that the appreciation in value is a source of potential 3,0.0,0.0,3.0,Bullish,positive
4294,World Oil,WorldOil,2022-03-22,totalenergies se said it will stop buying russian crude and diesel by the end of the year becoming the latest energy giant to shun the countrys oil in protest against the invasion of ukraine worldoilcom totalenergies to stop buying russian oil funding arctic lng totalenergies se said it will stop buying russian crude and diesel by the end of the year becoming the latest energy giant to shun the countrys oil in protest against the invasion of ukraine 1 5 5,1.0,5.0,5.0,Bullish,neutral
4046,Capital Hungry,Capital_Hungry,2022-03-24,totalenergies se says studying solar projects at sites in saudi arabia algeria south africa 1,0.0,0.0,1.0,Bullish,neutral
1580,Latest News from Business Wire,NewsFromBW,2022-07-28,totalenergies se second quarter and first half 2022 results,0.0,0.0,0.0,Bullish,neutral
3752,GooD TweeT,HerWorld5,2022-04-06,totalenergies se sponsored adr tte plunges more than broader markets what you need to know,0.0,0.0,0.0,Bullish,neutral
5907,Outside The Box with Elsa,realElsaOden,2022-01-14,totalenergies se sponsored adr tte stock moves 091 what you should know,0.0,0.0,0.0,Bullish,neutral
5913,"Doug Brown, DBA",dougbrownDBA,2022-01-14,totalenergies se sponsored adr tte stock moves 091 what you should know 1,0.0,1.0,0.0,Bullish,neutral
5906,Web Business Success,Web_Biz_Success,2022-01-14,totalenergies se sponsored adr tte stock moves 091 what you should know 2,0.0,0.0,2.0,Bullish,neutral
5912,Víctor Hugo,perfildehugo,2022-01-14,totalenergies se sponsored adr tte stock moves 091 what you should know va,0.0,0.0,0.0,Bullish,neutral
5666,Patriot Revelation,PatriotReveal,2022-02-01,totalenergies se sponsored adr tte stock sinks as market gains what you should know,0.0,0.0,0.0,Bullish,neutral
5667,Faith Driven VC,FaithDrivenVC,2022-02-01,totalenergies se sponsored adr tte stock sinks as market gains what you should know 1,0.0,1.0,0.0,Bullish,neutral
5669,iTech News,iTechNewzz,2022-02-01,totalenergies se sponsored adr tte stock sinks as market gains what you should know itechnewscouk totalenergies se sponsored adr tte stock sinks as market gains what you should know itech news in the latest trading session totalenergies se sponsored adr tte closed at 5680 marking a 089 move from the previous day source business entrepreneur,0.0,0.0,0.0,Bullish,negative
5664,We Are The Drop Outs,officialwatdo,2022-02-01,totalenergies se sponsored adr tte stock sinks as market gains what you should know wearethedropoutscom totalenergies se sponsored adr tte stock sinks as market gains what you should know this story originally appeared on zacks in the latest trading session totalenergies se sponsored adr tte closed at 5680 marking a 089 move from the previous day this change lagged the sa,0.0,0.0,0.0,Bullish,negative
5464,MOHD ABU HAMAM,MOHDABUHAMAM9,2022-02-10,totalenergies se stated on thursday that its consolidated net income in the fourth fiscal quarter of 2021 amounted to 59 billion soaring more than sixfold from the corresponding timeframe a year see more on,0.0,0.0,0.0,Bullish,positive
6953,DataDotCoaZa,DataDotcoaza,2021-09-04,totalenergies se statement in compliance with the art,0.0,0.0,0.0,Bearish,neutral
2302,𝐆𝐚𝐛𝐨𝐧𝐢𝐭𝐞,Gabonite,2022-06-16,totalenergies se statement in compliance with the article 22316 of the general business wire,0.0,0.0,0.0,Bearish,neutral
582,Latest News from Business Wire,NewsFromBW,2022-09-15,totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bearish,neutral
225,Ticker Report,TickerReport,2022-09-26,totalenergies se to post q3 2022 earnings of 373 per share jefferies financial group forecasts tte,0.0,0.0,0.0,Bullish,neutral
860,volume ticker,datadili,2022-08-30,totalenergies se traded 1 below average volume tte closed down 373,0.0,0.0,0.0,Bullish,negative
1854,volume ticker,datadili,2022-07-15,totalenergies se traded 14 below its 50 dma and 11 below its 200 dma tte,0.0,0.0,0.0,Bullish,negative
3557,volume ticker,datadili,2022-04-27,totalenergies se traded 15 above average volume tte closed up 103 1,0.0,0.0,1.0,Bullish,positive
851,volume ticker,datadili,2022-08-30,totalenergies se traded 153 above average volume tte closed down 435,0.0,0.0,0.0,Bullish,negative
1231,volume ticker,datadili,2022-08-04,totalenergies se traded 183 above average volume ttfnf closed down 392,0.0,0.0,0.0,Bullish,negative
1243,volume ticker,datadili,2022-08-03,totalenergies se traded 183 above average volume ttfnf down 392,0.0,0.0,0.0,Bullish,negative
599,volume ticker,datadili,2022-09-14,totalenergies se traded 19 below average volume tte up 340,0.0,0.0,0.0,Bullish,positive
3790,volume ticker,datadili,2022-04-04,totalenergies se traded 2962m shares 5 below average volume tte 1,0.0,0.0,1.0,Bullish,neutral
3801,volume ticker,datadili,2022-04-04,totalenergies se traded 2975m shares 4 below average volume tte,0.0,0.0,0.0,Bullish,neutral
749,volume ticker,datadili,2022-09-02,totalenergies se traded 33 below average volume tte up 389,0.0,0.0,0.0,Bullish,positive
4950,volume ticker,datadili,2022-03-02,totalenergies se traded 3448m shares 32 above average volume tte,0.0,0.0,0.0,Bullish,neutral
5198,volume ticker,datadili,2022-02-25,totalenergies se traded 3698m shares 47 above average volume tte,0.0,0.0,0.0,Bullish,neutral
4740,volume ticker,datadili,2022-03-09,totalenergies se traded 4680m shares 67 above average volume tte 1,0.0,0.0,1.0,Bullish,neutral
596,volume ticker,datadili,2022-09-14,totalenergies se traded 60 above average volume tte closed up 302 1,0.0,0.0,1.0,Bullish,positive
1031,volume ticker,datadili,2022-08-23,totalenergies se traded 60 above average volume tte up 315 1,0.0,0.0,1.0,Bullish,positive
4756,volume ticker,datadili,2022-03-08,totalenergies se traded 6021m shares 116 above average volume tte,0.0,0.0,0.0,Bullish,neutral
4754,volume ticker,datadili,2022-03-08,totalenergies se traded 6258m shares 124 above average volume tte,0.0,0.0,0.0,Bullish,neutral
751,volume ticker,datadili,2022-09-02,totalenergies se traded 70 below average volume ttfnf up 351,0.0,0.0,0.0,Bullish,positive
4640,volume ticker,datadili,2022-03-11,totalenergies se traded 8 below its 50 dma and 2 above its 200 dma tte,0.0,0.0,0.0,Bullish,negative
1029,volume ticker,datadili,2022-08-24,totalenergies se traded 90 above average volume tte closed up 324 1,0.0,0.0,1.0,Bullish,positive
855,volume ticker,datadili,2022-08-30,totalenergies se traded 95 above average volume tte closed down 393,0.0,0.0,0.0,Bullish,negative
3490,EIN Presswire: Gazprom Newswire,EINGazpromNews,2022-04-29,totalenergies se tte ceo patrick pouyann on q1 2022 results earnings call transcript,0.0,0.0,0.0,Bullish,neutral
1444,MCS,PowerMcs,2022-07-29,totalenergies se tte ceo patrick pouyann on q2 2022 results earnings call transcript seekingalphacom totalenergies se tte ceo patrick pouyann on q2 2022 results earnings call transcript totalenergies se nysenysette q2 2022 earnings conference call july 28 2022 730 am etcompany participantspatrick pouyann chief executive officerjeanpierre sbraire chief financial,0.0,0.0,0.0,Bullish,neutral
1619,Sigma Margaux,SigmaMargaux,2022-07-26,totalenergies se tte had an unusualy high put volume of 15k this is 133 of the 30d avg put volume of 11k marketssh totalenergies se tte stock price financials news and more totalenergies se operates as an integrated oil and gas company worldwide the company operates through four segments integrated gas renewables power exploration production refining chemic,0.0,0.0,0.0,Bearish,neutral
2312,The Lincolnian,ThisLincolnian,2022-06-15,totalenergies se tte to go exdividend on june 16th,0.0,0.0,0.0,Bearish,neutral
510,The Lincolnian,ThisLincolnian,2022-09-17,totalenergies se tte to issue quarterly dividend of 051,0.0,0.0,0.0,Bullish,neutral
3531,Latest News from Business Wire,NewsFromBW,2022-04-28,totalenergies se uk regulatory announcement 1st quarter results,0.0,0.0,0.0,Bullish,neutral
7330,Latest News from Business Wire,NewsFromBW,2021-07-12,totalenergies se uk regulatory announcement air liquide borealis esso totalenergies and yara collaborate to help decarbonize the industrial basin of normandy in france 1,0.0,0.0,1.0,Bullish,positive
1804,Latest News from Business Wire,NewsFromBW,2022-07-19,totalenergies se uk regulatory announcement algeria totalenergies signed a new production sharing contract with sonatrach in the berkine basin,0.0,0.0,0.0,Bullish,positive
6910,Latest News from Business Wire,NewsFromBW,2021-09-08,totalenergies se uk regulatory announcement appointment to the executive committee of totalenergies,0.0,0.0,0.0,Bullish,neutral
7312,Latest News from Business Wire,NewsFromBW,2021-07-13,totalenergies se uk regulatory announcement australia totalenergies enters into an infrastructure agreement with gip on gladstone lng,0.0,0.0,0.0,Bullish,positive
